抗菌药物通用名,匹配规则,规则等级
洛美沙星,Lomefloxacin Hydrochloride and Sodium Chloride Injection,1
洛美沙星,Lomefloxacin Hydrochloride Capsules,1
洛美沙星,Lomefloxacin Hydrochloride Cream,1
洛美沙星,Lomefloxacin Hydrochloride Dispersible Tablets,1
洛美沙星,Lomefloxacin hydrochloride Ear Drops,1
洛美沙星,Lomefloxacin Hydrochloride Ear Drops,1
洛美沙星,Lomefloxacin Hydrochloride Eye Drops,1
洛美沙星,Lomefloxacin Hydrochloride Eye Ophthalmic Gel,1
洛美沙星,Lomefloxacin Hydrochloride for Injection,1
洛美沙星,Lomefloxacin Hydrochloride Granules,1
洛美沙星,Lomefloxacin Hydrochloride Injection,1
洛美沙星,Lomefloxacin Hydrochloride Tables,1
洛美沙星,Lomefloxacin Hydrochloride Tablets,1
洛美沙星,Lomefloxacin HyYdrochloride Cream,1
洛美沙星,Lomefloxacine Hydrochloride,1
洛美沙星,Lomefloxacini Hydrochloride,1
洛美沙星,Lomefloxacini Hydrochloridum,1
洛美沙星,Lomefloxalin Aspartate,1
洛美沙星,Lomeifloxacin Eye Drops,1
洛美沙星,Lomelioxacin Hydrochloride Eye Drops,1
洛美沙星,万夫洛,1
洛美沙星,中宝洛泰,1
洛美沙星,乐芬,1
洛美沙星,乐贝新,1
洛美沙星,卓悦,1
洛美沙星,吉平,1
洛美沙星,哥台,1
洛美沙星,多龙,1
洛美沙星,奇洛先,1
洛美沙星,奇米高,1
洛美沙星,奥每欣,1
洛美沙星,孚悦,1
洛美沙星,庆兴,1
洛美沙星,普立特,1
洛美沙星,注射用盐酸洛美沙星,1
洛美沙星,注射用门冬氨酸洛美沙星,1
洛美沙星,洛威,1
洛美沙星,洛美沙星,1
洛美沙星,爱邦,1
洛美沙星,百夜星,1
洛美沙星,百德,1
洛美沙星,盐酸洛美沙星,1
洛美沙星,盐酸洛美沙星乳膏,1
洛美沙星,盐酸洛美沙星分散片,1
洛美沙星,盐酸洛美沙星氯化钠注射液,1
洛美沙星,盐酸洛美沙星注射液,1
洛美沙星,盐酸洛美沙星滴眼液,1
洛美沙星,盐酸洛美沙星滴耳液,1
洛美沙星,盐酸洛美沙星片,1
洛美沙星,盐酸洛美沙星眼用凝胶,1
洛美沙星,盐酸洛美沙星胶囊,1
洛美沙星,盐酸洛美沙星葡萄糖注射液,1
洛美沙星,盐酸洛美沙星颗粒,1
洛美沙星,禾乐新,1
洛美沙星,维普,1
洛美沙星,诺灵盾,1
洛美沙星,贝洛特,1
洛美沙星,迁迪,1
洛美沙星,逸林,1
洛美沙星,门冬氨酸洛美沙星,1
洛美沙星,门冬氨酸洛美沙星氯化钠注射液,1
洛美沙星,门冬氨酸洛美沙星注射液,1
洛美沙星,门冬氨酸洛美沙星葡萄糖注射液,1
洛美沙星,龙化素,1
洛美沙星,.*洛美沙星.*,2
洛美沙星,.*乐贝新.*,4
洛美沙星,.*普立特.*,4
洛美沙星,.*哥台.*,4
洛美沙星,.*中宝洛泰.*,4
洛美沙星,.*乐芬.*,4
洛美沙星,.*洛威.*,4
洛美沙星,.*百夜星.*,4
洛美沙星,.*贝洛特.*,4
洛美沙星,.*奇洛先.*,4
洛美沙星,.*维普.*,4
洛美沙星,.*百德.*,4
洛美沙星,.*诺灵盾.*,4
洛美沙星,.*龙化素.*,4
洛美沙星,.*吉平.*,4
洛美沙星,.*庆兴.*,4
洛美沙星,.*奥每欣.*,4
洛美沙星,.*多龙.*,4
洛美沙星,.*奇米高.*,4
洛美沙星,.*迁迪.*,4
洛美沙星,.*逸林.*,4
洛美沙星,.*卓悦.*,4
洛美沙星,.*禾乐新.*,4
洛美沙星,.*爱邦.*,4
洛美沙星,.*万夫洛.*,4
洛美沙星,.*孚悦.*,4
氯苯甘醚,chlorphenesin,1
氯苯甘醚,氯苯甘醚,1
氯苯甘醚,.*氯苯甘醚.*,2
氯法齐明,Clofazimine,1
氯法齐明,clofazimine,1
氯法齐明,Clofazimine Soft Capsules,1
氯法齐明,氯法齐明,1
氯法齐明,氯法齐明软胶囊,1
氯法齐明,氯苯吩嗪,1
氯法齐明,.*氯法齐明.*,2
氯法齐明,.*氯苯吩嗪.*,3
氯福克酚,clofoctol,1
氯福克酚,氯福克酚,1
氯福克酚,.*氯福克酚.*,2
氯甲西林,clometocillin,1
氯甲西林,氯甲西林,1
氯甲西林,.*氯甲西林.*,2
氯利康唑,luliconazole,1
氯利康唑,氯利康唑,1
氯利康唑,氯康唑,1
氯利康唑,.*氯利康唑.*,2
氯利康唑,.*氯康唑.*,3
氯霉素,Aurisuppostoria Chloramphenicoli,1
氯霉素,Chloramphenicol,1
氯霉素,chloramphenicol,1
氯霉素,Chloramphenicol Capsules,1
氯霉素,Chloramphenicol Ear Drops,1
氯霉素,Chloramphenicol Ear Pills,1
氯霉素,Chloramphenicol Eye Drops,1
氯霉素,chloramphenicol Eye Drops,1
氯霉素,Chloramphenicol Eye Ointment,1
氯霉素,Chloramphenicol Injection,1
氯霉素,Chloramphenicol liniment,1
氯霉素,Chloramphenicol Liniment,1
氯霉素,Chloramphenicol Palmitate,1
氯霉素,Chloramphenicol Palmitate (Polymorph B) Granules,1
氯霉素,Chloramphenicol Palmitate (Polymorph B) Tablets,1
氯霉素,Chloramphenicol Palmitate （Polymorph B ） Tablets,1
氯霉素,Chloramphenicol Palmitate(Polymorph B) Tablets,1
氯霉素,Chloramphenicol Palmitate(polymorph B) Tablets,1
氯霉素,Chloramphenicol Palmitate(Polymorph B)Tablets,1
氯霉素,Chloramphenicol Palmitate(polymorphB) Tablets,1
氯霉素,Chloramphenicol Palmitate(PolymorphB) Tablets,1
氯霉素,Chloramphenicol Palmitate（Polymorph B） Granules,1
氯霉素,Chloramphenicol Palmitate（Polymorph B）Tablets,1
氯霉素,Chloramphenicol Palmitate（polymorphB） Ta,1
氯霉素,Chloramphenicol Sodium Tablets,1
氯霉素,chloramphenicol Tabiets,1
氯霉素,Chloramphenicol Tabiets,1
氯霉素,Chloramphenicol Tables,1
氯霉素,Chloramphenicol Tablet,1
氯霉素,chloramphenicol Tablets,1
氯霉素,CHLORAMPHENICOL TABLETS,1
氯霉素,Chloramphenicol Tablets,1
氯霉素,Chloramphenicol.Capsules,1
氯霉素,Chloramphenicol.Tablets.,1
氯霉素,ChloramphenicolCapsules,1
氯霉素,Chloramphenicoli Injection,1
氯霉素,Chloramphenicol　Eye　Drops,1
氯霉素,Chloramphenicol　Tablets,1
氯霉素,Chloramphenioli Injection,1
氯霉素,Chlorampherieol Tablets,1
氯霉素,Chloramphicol Tablets,1
氯霉素,Chloramphnicol Injection,1
氯霉素,Chloramphrnicol Tablets,1
氯霉素,Chloraphenicol Palmitate （Polymorph B) Tablets,1
氯霉素,Chlormphenicol Tablets,1
氯霉素,Chlorsmphenicol Tablets,1
氯霉素,Chlramphenicol Palmitate(Poymrph B)Tablets,1
氯霉素,Choramphenicol Tablets,1
氯霉素,Cloramphenicol,1
氯霉素,Compound Chloramphenicol Suppositories,1
氯霉素,Compound Chloramphenicol Vaginal Effervescent Tablets,1
氯霉素,Ghloramphenicol Eye Drops,1
氯霉素,INJECTIO CHLORAMPHENICOLI,1
氯霉素,Injectio Chloramphenicoli,1
氯霉素,INJECTIO CHLORAMPHENIOLI,1
氯霉素,Triamcinolone Acetonide Acetate And Chloramphenicol Solution,1
氯霉素,Vaginal Chloramphenicol Soft Capsules,1
氯霉素,Vaginal Chlormphenicol Soft Capsules,1
氯霉素,复方氯霉素栓,1
氯霉素,复方氯霉素阴道泡腾片,1
氯霉素,复皆舒,1
氯霉素,左霉素,1
氯霉素,棕榈氯霉素,1
氯霉素,棕榈氯霉素(B型)片,1
氯霉素,棕榈氯霉素(B型)颗粒,1
氯霉素,氯霉素,1
氯霉素,氯霉素搽剂,1
氯霉素,氯霉素注射液,1
氯霉素,氯霉素滴眼液,1
氯霉素,氯霉素滴耳液,1
氯霉素,氯霉素片,1
氯霉素,氯霉素眼膏,1
氯霉素,氯霉素耳丸,1
氯霉素,氯霉素耳栓,1
氯霉素,氯霉素胶囊,1
氯霉素,氯霉素阴道软胶囊,1
氯霉素,润舒,1
氯霉素,舒尔,1
氯霉素,醋酸曲安奈德氯霉素溶液,1
氯霉素,.*氯霉素.*,2
氯霉素,.*左霉素.*,3
氯霉素,.*复皆舒.*,4
氯霉素,.*舒尔.*,4
氯霉素,.*润舒.*,4
氯咪达唑,chlormidazole,1
氯咪达唑,氯咪达唑,1
氯咪达唑,氯米达唑,1
氯咪达唑,氯苄达唑,1
氯咪达唑,.*氯咪达唑.*,2
氯咪达唑,.*氯米达唑.*,3
氯咪达唑,.*氯苄达唑.*,3
氯莫环素,clomocycline,1
氯莫环素,氯摩四环素,1
氯莫环素,氯摩环素,1
氯莫环素,氯莫环素,1
氯莫环素,羟甲氯四环素,1
氯莫环素,羟甲金霉素,1
氯莫环素,.*氯莫环素.*,2
氯莫环素,.*氯摩四环素.*,3
氯莫环素,.*氯摩环素.*,3
氯莫环素,.*羟甲氯四环素.*,3
氯莫环素,.*羟甲金霉素.*,3
氯碳头孢,loracarbef,1
氯碳头孢,乐君毕,1
氯碳头孢,劳拉卡帕,1
氯碳头孢,氯碳头孢,1
氯碳头孢,.*氯碳头孢.*,2
氯碳头孢,.*乐君毕.*,3
氯碳头孢,.*劳拉卡帕.*,3
氯唑西林,cloxacillin,1
氯唑西林,Cloxacillin Sdium Capsules,1
氯唑西林,Cloxacillin Sodium,1
氯唑西林,Cloxacillin Sodium Capsules,1
氯唑西林,Cloxacillin Sodium for Injection,1
氯唑西林,Cloxacillin Sodium For Injection,1
氯唑西林,Cloxaxillin Sodium Capsules,1
氯唑西林,Cloxaxillin Sodium Granules,1
氯唑西林,氯唑西林,1
氯唑西林,氯唑西林钠,1
氯唑西林,氯唑西林钠胶囊,1
氯唑西林,氯唑西林钠颗粒,1
氯唑西林,氯唑青霉素,1
氯唑西林,注射用氯唑西林钠,1
氯唑西林,邻氯苯甲异恶唑青霉素钠,1
氯唑西林,邻氯西林,1
氯唑西林,邻氯青霉素,1
氯唑西林,.*氯唑西林.*,2
氯唑西林,.*氯唑青霉素.*,3
氯唑西林,.*邻氯苯甲异恶唑青霉素钠.*,3
氯唑西林,.*邻氯西林.*,3
氯唑西林,.*邻氯青霉素.*,3
马波沙星,Marbofloxacin,1
马波沙星,马保沙星,1
马波沙星,马波沙星,1
马波沙星,.*马波沙星.*,2
马波沙星,.*马保沙星.*,3
吗啉恶酮,Linezolid,1
吗啉恶酮,利奈唑胺,1
吗啉恶酮,吗啉恶酮,1
吗啉米特,morinamide,1
吗啉米特,吗啉米特,1
吗啉米特,.*吗啉米特.*,2
吗啉硝唑,Morinidazole,1
吗啉硝唑,Morinidazole and Sodium Chloride Injection,1
吗啉硝唑,Morpholine indications,1
吗啉硝唑,吗啉硝唑,1
吗啉硝唑,吗啉硝唑氯化钠注射液,1
吗啉硝唑,迈灵达,1
吗啉硝唑,.*吗啉硝唑.*,2
吗啉硝唑,.*迈灵达.*,4
麦白霉素,Mekeumycin,1
麦白霉素,Meleumycin,1
麦白霉素,Meleumycin Capsules,1
麦白霉素,Meleumycin Granules,1
麦白霉素,Meleumycin Tabletes,1
麦白霉素,Meleumycin Tablets,1
麦白霉素,Meleumycin　Tablets,1
麦白霉素,Tabellae Meleumycini,1
麦白霉素,司奇乐,1
麦白霉素,麦白霉素,1
麦白霉素,麦白霉素片,1
麦白霉素,麦白霉素胶囊,1
麦白霉素,麦白霉素颗粒剂,1
麦白霉素,.*麦白霉素.*,2
麦白霉素,.*司奇乐.*,4
麦迪霉素,Acetylmidecamycin,1
麦迪霉素,Acetylmidecamycin for Suspension,1
麦迪霉素,Acetylmidecamycin Granules,1
麦迪霉素,Acetylmidecamycin Tablets,1
麦迪霉素,CAPSULAE MIDECAMYCINI,1
麦迪霉素,Granulae Midecamycini Acetatis,1
麦迪霉素,Midecamycin,1
麦迪霉素,midecamycin,1
麦迪霉素,Midecamycin Acetate Granules,1
麦迪霉素,Midecamycin Acetate-Ethylcellulose,1
麦迪霉素,Midecamycin Capsules,1
麦迪霉素,MIDECAMYCIN CAPSULES,1
麦迪霉素,Midecamycin Tablets,1
麦迪霉素,乙酰麦迪霉素,1
麦迪霉素,乙酰麦迪霉素干混悬剂,1
麦迪霉素,乙酰麦迪霉素片,1
麦迪霉素,乙酰麦迪霉素颗粒,1
麦迪霉素,米地加霉素,1
麦迪霉素,米地霉素,1
麦迪霉素,美力泰,1
麦迪霉素,美加欣,1
麦迪霉素,美地霉素,1
麦迪霉素,美欧卡,1
麦迪霉素,醋酸麦迪霉素-乙基纤维素,1
麦迪霉素,醋酸麦迪霉素颗粒,1
麦迪霉素,麦地霉素,1
麦迪霉素,麦白霉素,1
麦迪霉素,麦迪霉素,1
麦迪霉素,麦迪霉素片,1
麦迪霉素,麦迪霉素胶囊,1
麦迪霉素,.*麦迪霉素.*,2
麦迪霉素,.*米地加霉素.*,3
麦迪霉素,.*米地霉素.*,3
麦迪霉素,.*美地霉素.*,3
麦迪霉素,.*麦地霉素.*,3
麦迪霉素,.*麦白霉素.*,3
麦迪霉素,.*美欧卡.*,4
麦迪霉素,.*美加欣.*,4
麦迪霉素,.*美力泰.*,4
美罗培南,Mepem,1
美罗培南,Meropenem,1
美罗培南,meropenem,1
美罗培南,Meropenem for injection,1
美罗培南,Meropenem for Injection,1
美罗培南,Meropenem For Injection,1
美罗培南,倍能,1
美罗培南,注射用美罗培南,1
美罗培南,海正美特,1
美罗培南,美平,1
美罗培南,美洛培南,1
美罗培南,美罗培南,1
美罗培南,.*美罗培南.*,2
美罗培南,.*美洛培南.*,3
美罗培南,.*倍能.*,4
美罗培南,.*美平.*,4
美罗培南,.*海正美特.*,4
美罗培南和伐波巴坦,meropenem and vaborbactam,1
美罗培南和伐波巴坦,美罗培南/伐波巴坦,1
美罗培南和伐波巴坦,美罗培南和伐波巴坦,1
美罗培南和伐波巴坦,.*美罗培南.*伐波巴坦.*,2
美罗培南和伐波巴坦,.*美罗培南/伐波巴坦.*,3
美洛西林,mezlocillin,1
美洛西林,Mezlocillin Sodium,1
美洛西林,Mezlocillin Sodium for Injection,1
美洛西林,力扬,1
美洛西林,注射用美洛西林钠,1
美洛西林,硫苯咪唑西林,1
美洛西林,磺唑氨苄青霉素,1
美洛西林,美洛西林,1
美洛西林,美洛西林钠,1
美洛西林,.*美洛西林.*,2
美洛西林,.*硫苯咪唑西林.*,3
美洛西林,.*磺唑氨苄青霉素.*,3
美洛西林,.*力扬.*,4
美洛西林舒巴坦,Mezlocillin and Sulbactam,1
美洛西林舒巴坦,Mezlocillin sodium and sulbactam sodium for injection,1
美洛西林舒巴坦,Mezlocillin Sodium and Sulbactam Sodium for Injection,1
美洛西林舒巴坦,Mezlocillin sodium Sulbactam sodium for Injection,1
美洛西林舒巴坦,Mezlocillin Sodiun and Sulbactam Sodium for Injection,1
美洛西林舒巴坦,佳洛坦,1
美洛西林舒巴坦,凯韦可,1
美洛西林舒巴坦,开林,1
美洛西林舒巴坦,注射用美洛西林钠舒巴坦钠,1
美洛西林舒巴坦,注射用美洛西林钠舒巴坦钠(4:1),1
美洛西林舒巴坦,美洛巴坦,1
美洛西林舒巴坦,美洛西林/舒巴坦,1
美洛西林舒巴坦,美洛西林舒巴坦,1
美洛西林舒巴坦,美洛西林钠/舒巴坦钠,1
美洛西林舒巴坦,美洛西林钠舒巴坦钠,1
美洛西林舒巴坦,萨洛,1
美洛西林舒巴坦,.*美洛西林.*舒巴坦.*,2
美洛西林舒巴坦,.*佳洛坦.*,3
美洛西林舒巴坦,.*凯韦可.*,3
美洛西林舒巴坦,.*开林.*,3
美洛西林舒巴坦,.*美洛巴坦.*,3
美洛西林舒巴坦,.*美洛西林/舒巴坦.*,3
美洛西林舒巴坦,.*美洛西林钠/舒巴坦钠.*,3
美洛西林舒巴坦,.*美洛西林钠舒巴坦钠.*,3
美洛西林舒巴坦,.*萨洛.*,3
美洛西林舒巴坦,.*佳洛坦.*,4
美洛西林舒巴坦,.*凯韦可.*,4
美洛西林舒巴坦,.*开林.*,4
美帕曲星,mepartricin,1
美帕曲星,克霉灵,1
美帕曲星,孟曲星,1
美帕曲星,甲帕曲星,1
美帕曲星,甲帕霉素,1
美帕曲星,甲帕霉素十二烷基硫酸钠,1
美帕曲星,甲帕霉素十二烷硫酸纳克霉灵,1
美帕曲星,美帕曲星,1
美帕曲星,美帕曲星十二烷基硫酸,1
美帕曲星,美帕曲星十二烷基硫酸钠,1
美帕曲星,.*美帕曲星.*,2
美帕曲星,.*克霉灵.*,3
美帕曲星,.*孟曲星.*,3
美帕曲星,.*甲帕曲星.*,3
美帕曲星,.*甲帕霉素.*,3
美帕曲星,.*甲帕霉素十二烷基硫酸钠.*,3
美帕曲星,.*甲帕霉素十二烷硫酸纳克霉灵.*,3
美帕曲星,.*美帕曲星十二烷基硫酸.*,3
美帕曲星,.*美帕曲星十二烷基硫酸钠.*,3
美他环素,metacycline,1
美他环素,Metacycline Hydrochloride,1
美他环素,Metacycline Hydrochloride Cablets,1
美他环素,Metacycline Hydrochloride Capsules,1
美他环素,Metacycline Hydrochloride Dispersible Tablets,1
美他环素,Metacycline Hydrochloride Tablets,1
美他环素,Metacyline Hydrochloride Tablets,1
美他环素,甲烯土霉素,1
美他环素,盐酸美他环素,1
美他环素,盐酸美他环素分散片,1
美他环素,盐酸美他环素片,1
美他环素,盐酸美他环素胶囊,1
美他环素,美他环素,1
美他环素,.*美他环素.*,2
美他环素,.*甲烯土霉素.*,3
美坦西林,metampicillin,1
美坦西林,甲烯氨苄西林,1
美坦西林,美坦西林,1
美坦西林,.*美坦西林.*,2
美坦西林,.*甲烯氨苄西林.*,3
美西林,mecillinam,1
美西林,美西林,1
美西林,美西林钠,1
美西林,.*美西林.*,2
美西林,.*美西林钠.*,3
咪康唑,Compocnd Miconazole Nitrate Cream,1
咪康唑,Compound Miconazo1e Nitrate Cream,1
咪康唑,Compound Miconazole Nitrate Cream,1
咪康唑,Gyno-Daktarin,1
咪康唑,Miccnazole Nitrate Suppositories,1
咪康唑,Miconazol Nitrate cream,1
咪康唑,miconazole,1
咪康唑,Miconazole Nitrate,1
咪康唑,Miconazole Nitrate Capsules,1
咪康唑,Miconazole Nitrate Cream,1
咪康唑,Miconazole Nitrate Gel,1
咪康唑,Miconazole Nitrate Gream,1
咪康唑,Miconazole Nitrate Liniment,1
咪康唑,Miconazole Nitrate Ointment,1
咪康唑,Miconazole Nitrate Powder,1
咪康唑,Miconazole Nitrate Solution,1
咪康唑,Miconazole Nitrate Suppositories,1
咪康唑,Miconazole nitrate Suppositories,1
咪康唑,Miconazole Nitrate Vaginal Effervescent Tablets,1
咪康唑,Miconazole Nitrate Vaginal Soft Capsules,1
咪康唑,Miconazole Nitrate Vaginal Tablets,1
咪康唑,Miconazole　Nitrate　Cream,1
咪康唑,Miconzole Nitrate Cream,1
咪康唑,乐蔚,1
咪康唑,双氯苯咪唑,1
咪康唑,双氯苯咪唑硝酸盐,1
咪康唑,吾玫,1
咪康唑,咪康唑,1
咪康唑,咪康唑氯倍他索乳膏,1
咪康唑,复方珊瑚姜溶液尿素咪康唑软膏复合制剂,1
咪康唑,复方硝酸咪康唑软膏,1
咪康唑,密康唑,1
咪康唑,拜尼多,1
咪康唑,氯益康唑,1
咪康唑,硝酸咪康唑,1
咪康唑,硝酸咪康唑乳膏,1
咪康唑,硝酸咪康唑凝胶,1
咪康唑,硝酸咪康唑搽剂,1
咪康唑,硝酸咪康唑散,1
咪康唑,硝酸咪康唑栓,1
咪康唑,硝酸咪康唑溶液,1
咪康唑,硝酸咪康唑胶囊,1
咪康唑,硝酸咪康唑阴道泡腾片,1
咪康唑,硝酸咪康唑阴道片,1
咪康唑,硝酸咪康唑阴道软胶囊,1
咪康唑,美良唑,1
咪康唑,达克宁,1
咪康唑,达克宁酶康唑,1
咪康唑,达可宁,1
咪康唑,酶可乃,1
咪康唑,酶可唑,1
咪康唑,霉克,1
咪康唑,霉可乃除,1
咪康唑,霉可唑,1
咪康唑,.*咪康唑.*,2
咪康唑,.*双氯苯咪唑.*,3
咪康唑,.*双氯苯咪唑硝酸盐.*,3
咪康唑,.*密康唑.*,3
咪康唑,.*氯益康唑.*,3
咪康唑,.*硝酸咪康唑.*,3
咪康唑,.*美良唑.*,3
咪康唑,.*达克宁酶康唑.*,3
咪康唑,.*达可宁.*,3
咪康唑,.*酶可乃.*,3
咪康唑,.*酶可唑.*,3
咪康唑,.*霉克.*,3
咪康唑,.*霉可乃除.*,3
咪康唑,.*霉可唑.*,3
咪康唑,.*吾玫.*,4
咪康唑,.*达克宁.*,4
咪康唑,.*乐蔚.*,4
咪康唑,.*拜尼多.*,4
米卡芬净,micafungin,1
米卡芬净,Micafungin Sodium for Injection,1
米卡芬净,Mycamine,1
米卡芬净,咪克芬净,1
米卡芬净,注射用米卡芬净钠,1
米卡芬净,米卡芬净,1
米卡芬净,米开民,1
米卡芬净,.*米卡芬净.*,2
米卡芬净,.*咪克芬净.*,3
米卡芬净,.*米开民.*,4
米洛沙星,Miloxacin,1
米洛沙星,米洛沙星,1
米洛沙星,.*米洛沙星.*,2
米诺环素,Minocyclin Hydrochloride Capsules,1
米诺环素,minocycline,1
米诺环素,Minocycline Hydrochloride,1
米诺环素,Minocycline Hydrochloride Capsules,1
米诺环素,Minocycline Hydrochloride Ointment,1
米诺环素,Minocycline Hydrochloride Tablets,1
米诺环素,Periocline,1
米诺环素,二甲胺四环素,1
米诺环素,康尼,1
米诺环素,派丽奥,1
米诺环素,玫满,1
米诺环素,盐酸米诺环素,1
米诺环素,盐酸米诺环素片,1
米诺环素,盐酸米诺环素胶囊,1
米诺环素,盐酸米诺环素软膏,1
米诺环素,米诺环素,1
米诺环素,美侬,1
米诺环素,美克威,1
米诺环素,美满环素,1
米诺环素,美满霉素,1
米诺环素,美诺星,1
米诺环素,.*米诺环素.*,2
米诺环素,.*二甲胺四环素.*,3
米诺环素,.*美满环素.*,3
米诺环素,.*美满霉素.*,3
米诺环素,.*派丽奥.*,4
米诺环素,.*美克威.*,4
米诺环素,.*美侬.*,4
米诺环素,.*玫满.*,4
米诺环素,.*美诺星.*,4
米诺环素,.*康尼.*,4
妙卡霉素,miocamycin,1
妙卡霉素,妙卡霉素,1
妙卡霉素,.*妙卡霉素.*,2
莫匹罗星,mupirocin,1
莫匹罗星,Mupirocin,1
莫匹罗星,Mupirocin Ointment,1
莫匹罗星,莫匹罗星,1
莫匹罗星,莫匹罗星软膏,1
莫匹罗星,.*莫匹罗星.*,2
莫西沙星,Avelox,1
莫西沙星,moxifloxacin,1
莫西沙星,Moxifloxacin Hydrochloride,1
莫西沙星,Moxifloxacin Hydrochloride and Sodium Chloride Injection,1
莫西沙星,Moxifloxacin Hydrochloride Injection,1
莫西沙星,Moxifloxacin Hydrochloride Tablets,1
莫西沙星,拜复乐,1
莫西沙星,沙莫沙星,1
莫西沙星,盐酸莫西沙星,1
莫西沙星,盐酸莫西沙星氯化钠注射液,1
莫西沙星,盐酸莫西沙星注射液,1
莫西沙星,盐酸莫西沙星片,1
莫西沙星,莫西沙星,1
莫西沙星,.*莫西沙星.*,2
莫西沙星,.*沙莫沙星.*,3
莫西沙星,.*拜复乐.*,4
那氟沙星,Levetiracetam,1
那氟沙星,Nadifloxacin,1
那氟沙星,Nadifloxacin Cream,1
那氟沙星,依尤宁,1
那氟沙星,欣可菲,1
那氟沙星,那地沙星,1
那氟沙星,那氟沙星,1
那氟沙星,那氟沙星乳膏,1
那氟沙星,.*那氟沙星.*,2
那氟沙星,.*那地沙星.*,3
那氟沙星,.*依尤宁.*,4
那氟沙星,.*欣可菲.*,4
那他霉素,Natacyn,1
那他霉素,natamycin,1
那他霉素,Natamycin,1
那他霉素,Natamycin Eye Drops,1
那他霉素,匹马利星,1
那他霉素,匹马霉素,1
那他霉素,游霉素,1
那他霉素,纳他霉素,1
那他霉素,纳塔霉素,1
那他霉素,那他霉素,1
那他霉素,那他霉素滴眼液,1
那他霉素,那特真,1
那他霉素,.*那他霉素.*,2
那他霉素,.*匹马利星.*,3
那他霉素,.*匹马霉素.*,3
那他霉素,.*游霉素.*,3
那他霉素,.*纳他霉素.*,3
那他霉素,.*纳塔霉素.*,3
那他霉素,.*那特真.*,4
奈诺沙星,nemonoxacin,1
奈诺沙星,Nemonoxacin Malate,1
奈诺沙星,Nemonoxacin Malate Capsules,1
奈诺沙星,太捷信,1
奈诺沙星,奈诺沙星,1
奈诺沙星,苹果酸奈诺沙星,1
奈诺沙星,苹果酸奈诺沙星胶囊,1
奈诺沙星,.*奈诺沙星.*,2
奈诺沙星,.*太捷信.*,4
